imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification,releaseyear,month,day
tt9377936,0.0,/xQiTHILbUNpv9uDGHmWVgjcPqIG.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,709352.0,en,Sexual Incantations,"Darian is a sexually repressed wildcat waiting to be unleashed. When she discovers an enchanted Ouija board, she also uncovers the power to transport women from the past into the present. Darian summons forth such famous, exotic and beautiful females as Cleopatra, Annie Oakley, Mata Hari and Helen of Troy, but each of them is unable to satisfy her insatiable desires.",1.781,/i7ozR9uEr5QJB5aOAmMjjFgWaEf.jpg,"[{'id': 5428, 'logo_path': None, 'name': 'Secret Key Motion Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Sexual Incantations,0.0,5.0,2.0,R,2006,1,1
tt1121794,0.0,/zUARkXDmYN2zOlzTFG8g4k7037p.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 36, 'name': 'History'}]",,13980.0,ja,ストレンヂア -無皇刃譚-,"Pursued by formidable Chinese assassins, young Kotaro and his dog run into No Name, a mysterious stranger who gets pulled into the chase. The unlikely companions form a bond over saving the dog from a poison attack, but chaos erupts when the assassins find Kotaro, and No Name must face his past before a horrible fate is met again.",19.844,/lMsUYZq5ITW3rAqF3tB7v74KEnH.jpg,"[{'id': 2849, 'logo_path': '/cN3JNIKawjOMtfk0GBVIbsx69bg.png', 'name': 'BONES', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-09-29,0.0,103.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sword of the Stranger,0.0,7.641,370.0,PG-13,2007,9,29
tt1122595,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,543467.0,en,Lost Suburbia,"An anthology about local haunted legends on Long Island in New York. The four short films are based on the hangings at Sweet Hollow Road, the ""lady in white"" ghost of Mary's grave, the abandoned Kings Park psychiatric facility, and the Native American tale of Lake Ronkonkoma. The fictional films are preceded by documentary segments that explore the legend's origins and feature interviews with experts, historical photos, location footage, and testimonials by locals.",0.6000000000000001,/w1z0v3m7Hr3fXiSj025ue6mYgN9.jpg,"[{'id': 74542, 'logo_path': None, 'name': 'Expendable Films', 'origin_country': ''}, {'id': 107950, 'logo_path': None, 'name': 'Lost Suburbia Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-07-22,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Heard Any Good Scary Stories Lately?,Lost Suburbia,0.0,0.0,0.0,NR,2007,7,22
tt1125188,0.0,/92pRcyIOyPNjzHbiAhhp9JLmZY4.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,50376.0,en,Frayed,"Pat Baker is a small town sheriff. His son, Kurt, is a deranged young man with a dark secret. Sheriff Baker's worst nightmare comes true when Kurt escapes from a psychiatric hospital where he was locked away for the brutal murder of his mother thirteen years earlier. Gary, a hospital security guard, sets out into the woods to stop him, but soon finds himself relentlessly hunted by the deranged psychopath intent on killing him and anyone who crosses his path. Sheriff Baker launches an intense search to find his son, only to discover that his daughter, Sara, and her friends are camping in the same woods where Kurt has escaped. Kurt's psychosis escalates, as does his vengeful killing spree, culminating in a terrifying, climactic confrontation with Kurt, the sheriff and his family.",2.71,/d79orWLtNE9I9vJQb3q8Ze9OxIm.jpg,"[{'id': 81120, 'logo_path': None, 'name': 'Quantum Films Production Ltd.', 'origin_country': ''}, {'id': 109767, 'logo_path': None, 'name': 'Lock It In Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-17,0.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil burns within the mind of madness,Frayed,0.0,4.839,27.0,R,2007,10,17
tt1148261,0.0,/vmuvk8DSUyk6IUyrvgyxZAAITmP.jpg,"{'id': 23497, 'name': 'Bleach Collection', 'poster_path': '/sRMzON4H4ZYCo7G5z2xpwMisU5M.jpg', 'backdrop_path': '/thrutuVvlp1GZkrOFBaPyoNcwYo.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",,17101.0,ja,劇場版 BLEACH The DiamondDust Rebellion もう一つの氷輪丸,"When an artifact known as the ""King's Seal"" is stolen during transport from Soul Society, Hitsugaya Toushirou is assigned to retrieve it. Toushirou goes missing after a battle with the thieves, leading Seireitei to suspect him of treachery. They order his immediate capture and execution. Unwilling to believe him capable of such a crime, Ichigo, Rangiku, Rukia, and Renji set out to find Toushirou.",20.159,/1PV8OKvHSYvgmdVnU2wcuzQGthP.jpg,"[{'id': 3234, 'logo_path': '/wTPPnz05ZCQgEQVeSOxTkUCyhr5.png', 'name': 'Pierrot', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-12-22,0.0,95.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Bleach the Movie: The DiamondDust Rebellion,0.0,6.7,151.0,PG-13,2007,12,22
tt1156311,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}]",http://www.greeneyedmonstermovie.com/,39372.0,en,Green Eyed Monster,"David convinces his friends that there is money-for-the-taking buried at his uncle's Ranch and that he can lead them to it. His cousin Ashley warns them that the place has a grim history, but the promise of riches is all too enticing. In trying to find the money, they uncover something buried within us all and one by one they mysteriously disappear.",0.6000000000000001,,[],[],2007-09-20,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It Will Consume You!,Green Eyed Monster,0.0,1.5,2.0,PG-13,2007,9,20
tt1179773,0.0,/fMzTeudMs25huf4gRxvlnrcPvbv.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,17234.0,ja,河童のクゥと夏休み,"A small, lone Kappa miraculously survives over 200 years into modern day Japan, when he is found by young Koichi. Coo, who is secretly adopted by Koichi's family, searches with his new human friend for unpopulated places in hopes of finding any remaining of his kind.",15.694,/4Hk82Tw50Qevknz3qb8N7Nd5Ti3.jpg,"[{'id': 11811, 'logo_path': None, 'name': 'Dentsu Tec', 'origin_country': ''}, {'id': 11812, 'logo_path': None, 'name': 'Mitsui Bussan', 'origin_country': ''}, {'id': 11814, 'logo_path': None, 'name': 'SKY Perfect Well Think', 'origin_country': 'JP'}, {'id': 648, 'logo_path': '/s811As3dkcqSgl4nEWEVYfJVVxh.png', 'name': 'Sony Music Entertainment', 'origin_country': 'JP'}, {'id': 11815, 'logo_path': None, 'name': 'Summer Days With Coo Committee', 'origin_country': ''}, {'id': 9300, 'logo_path': '/9sSD1XufVCJWAadNiC9Mwu994VD.png', 'name': 'TV Asahi', 'origin_country': 'JP'}, {'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-07-28,0.0,138.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Summer Days with Coo,0.0,7.8,104.0,G,2007,7,28
tt1185596,0.0,,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,57185.0,en,The Hanged Man,"The Hanged Man is the tale of six social misfits who meet on-line, and in a desperate attempt to escape their troubled pasts agree to gather in an abandoned barn to commit group suicide. But when the plan goes awry, the group discovers there just may be something to live for.",0.6000000000000001,/lagFLyi5ePxYXu1toDpL93Q5EQ2.jpg,[],[],2007-03-12,0.0,88.0,[],Released,What's left to fear when you're ready to die?,The Hanged Man,0.0,4.0,2.0,R,2007,3,12
tt1198196,0.0,/ivwvKdZJMsFU80q08E0419nvuBt.jpg,"{'id': 122776, 'name': 'Kvartet I Collection', 'poster_path': '/rleIVHx2kG8lYfHUsBh3CkD4Jnc.jpg', 'backdrop_path': '/6xWR4pUav8UKXqkCdgqgZTIk1mg.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}]",,20963.0,ru,День выборов,The employees of a radio station in Moscow are forced to organize the elections campaign for a future governor in one of Russia districts.,5.682,/nB1oUrVV953Ywe5KpXymMcEo0HQ.jpg,"[{'id': 3419, 'logo_path': '/byrxE2pJD9JLyBCIzyK0pYVanyG.png', 'name': 'Central Partnership', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2007-01-01,0.0,122.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Elections Day,0.0,7.177,93.0,PG-13,2007,1,1
tt1226251,0.0,/dGulOAB9N4qJlafWxI4YczXDA4I.jpg,"{'id': 661026, 'name': 'Pokémon: Diamond and Pearl Collection', 'poster_path': '/piQiaDOIeR06epBYhk9DSUBD8iA.jpg', 'backdrop_path': '/7flPQzneoQrXirkKB62pLc2KlaC.jpg'}",0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.pokemon.com/us/pokemon-episodes/pokemon-movies/pokemon-the-rise-of-darkrai-2008,25961.0,ja,劇場版ポケットモンスター ダイヤモンド&パール ディアルガVSパルキアVSダークライ,"Ash and friends (this time accompanied by newcomer Dawn) arrive at an idyllic village on their way to their next Pokemon contest, where chaos will soon erupt with the prophecy of two Pokemon Gods (Dialga and Palkia) and the arrival of a mysterious, seemingly deadly Pokemon named Darkrai, which has the power to distort space and time.",22.351,/9TcvVXElhZ1e4J3n6JUIDKpZiTE.jpg,"[{'id': 12653, 'logo_path': None, 'name': 'Pikachu Project', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/kGRavMqgyx4p2X4C96bjRCj50oI.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 12654, 'logo_path': '/hBWpNb7x4R77xxltwNtM0ANboW6.png', 'name': 'The Pokémon Company', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 7967, 'logo_path': '/4W9ByL6mMDn9UOHh8oGD36l3BnN.png', 'name': 'Media Factory', 'origin_country': 'JP'}, {'id': 13070, 'logo_path': '/ks2FscpAGYlfj4ZawdQF5vgtWyM.png', 'name': 'TakaraTomy', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/yHOC2PPmj6j2zzRqwdufCZauFxI.png', 'name': 'East Japan Marketing & Communications', 'origin_country': 'JP'}, {'id': 5372, 'logo_path': '/tPtJc2rCOTHEzJQPStT6m3dI0eK.png', 'name': 'OLM', 'origin_country': 'JP'}, {'id': 5261, 'logo_path': None, 'name': 'Shogakukan Production', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-07-14,42538454.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Somewhere Between Time & Space... A Legend Is Born.,Pokémon: The Rise of Darkrai,0.0,6.9,245.0,G,2007,7,14
tt1252616,0.0,/tyJv4ogqrZqSiHZ5i4lOx39uWmD.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",https://watch.fearless.li/programs/spring-1941,53604.0,en,Spring 1941,"After Germany invades Poland and the Nazis order the confinement of all local Jews in the ghetto, medical doctor Artur Planck (Joseph Fiennes) manages to flee with his family, seeking refuge at the farm of Emilia (Kelly Harrison), their former grocer. With the Planck family hiding in her attic, Emilia finds her feelings for the physician growing stronger than she wants, or can control -- despite the dangers of the situation.",3.204,/zaTl0eb9dSW4knCuGr7uDnhOppT.jpg,[],[],2007-09-28,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spring 1941,0.0,6.286,14.0,NR,2007,9,28
tt1288473,0.0,,,130000.0,"[{'id': 14, 'name': 'Fantasy'}]",,738317.0,en,Limbo,"The extraordinary story of love, magic, murder and mailboxes. A carnival of scenes parade through one exceptional day until reality transforms into a wicked tale.",0.6000000000000001,/4UEQKsvet3IpQ6F8uDW3B6oXjZW.jpg,[],[],2007-03-12,0.0,73.0,[],Released,,Limbo,0.0,0.0,0.0,PG-13,2007,3,12
tt13254344,0.0,/6SLb8S2gM2rhhaPYOmbCmnDIS8O.jpg,,20000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",https://www.youtube.com/watch?v=Xu5uEBb2M3Y,752874.0,en,White Light,A young woman experiences terrifying episodes of missing time in this thriller based on the research of Budd Hopkins.,0.6000000000000001,/sXiLjFamf5Jyn4uKtaSuY3z0JoB.jpg,"[{'id': 154413, 'logo_path': None, 'name': 'Fathom Film Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-25,0.0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Darkly comes the night.,White Light,0.0,7.0,1.0,NR,2007,5,25
tt1556214,0.0,/mzbznmho0nGwY6P6TZNEsnxuBL5.jpg,"{'id': 213697, 'name': 'Sex is Zero Series', 'poster_path': '/miHDPsREH4A76EFXCGOt54GEzk0.jpg', 'backdrop_path': '/6jhA3DVd2n4Oj3jfWrJ9yUX9ZJd.jpg'}",0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,21647.0,ko,색즉시공 시즌 2,"In his 10th year at college, Eun-sik is part of a nearly ideal campus couple with swimming champ Kyung-ah. While their three-year relationship is solid, Eun-sik struggles to get to the next level with Kyung-ah; despite the help and support of his friends, he can't manage to get her into bed.",9.073,/iEymewxcv8YKl5Ry6NIekagx58x.jpg,"[{'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}, {'id': 3966, 'logo_path': None, 'name': 'Doosaboo Film', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-12-12,0.0,115.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Let me rock your world!,Sex Is Zero 2,0.0,6.0,38.0,NC-17,2007,12,12
tt1591613,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,72849.0,en,Stories USA,"Ten individuals set out to find themselves in an alienating world, filled with heartbreak, deception and tragedy. With so much at stake, these strangers struggle to overcome their fates and find their place in a frequently harsh and unforgiving world.",2.58,/3WVIC1Dlqn6ar0Gelmczj2Qye9j.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-10,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Live and Learn,Stories USA,0.0,4.5,12.0,R,2007,11,10
tt17155774,0.0,/qqFP7cuCqeRfdLMRU7USs8x7Whl.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}]",,570903.0,en,"Popeye the Sailor: The 1940s, Volume 1","One of the biggest stars of American animation history returns in a specially remastered new Blu-ray and DVD release from Warner Archive Collection. Popeye the Sailor: The 1940s, Volume 1 is a 14-cartoon collection featuring many shorts unseen in their original form for more than 60 years, presented in 1080p HD created by WB Motion Picture Imaging from 4K scans of the original nitrate Technicolor negatives. The single-disc release will be available December 11 through wb.com/warnerarchive and online retailers.",0.6000000000000001,/7dCRSeQ6XnfilINN8oSkhttYNmM.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-11,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Popeye the Sailor: The 1940s, Volume 1",1.0,7.0,1.0,PG,2018,12,11
tt1838448,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,330682.0,en,"Affectionately Yours, Screwtape: The Devil and C.S. Lewis","Did God give each person free will?  Who is Satan?  Can good truly overcome evil?  Consider these questions and more as we journey inside the mind of C.S. Lewis in this introductory review of one of the great Christian literary works of the 20th century.  The Screwtape Letters, a thin volume of imaginative letters between two devils, has given millions of readers insight into conquering everyday spiritual struggles.  Join us as we explore the Biblical, historical and cultural depictions of Satan and hell and gain a deeper understanding of the nature of temptation and redemption.  Whether you're a devoted C.S. Lewis fan or just reading his work for the first time, you're sure to develop a new appreciation for The Screwtape Letters through this modern look at his timeless classic.",1.092,/lxeyfJEAbiUKW5FyyVy49Q9x5gh.jpg,[],[],2007-05-27,0.0,52.0,[],Released,"A thin volume of imaginative letters between two devils, has given millions of readers insight into conquering everyday spiritual struggles.","Affectionately Yours, Screwtape: The Devil and C.S. Lewis",0.0,0.0,0.0,NR,2007,5,27
